time,open,high,low,close,MA,Smoothing Line,Volume,Volume MA,ADX_14,DMP_14,DMN_14,RSI_14
2019-11-28T02:00:00Z,4.93520273,5.15165899,4.93520273,5.02178524,5.031405516666662,5.098747463999993,3156200,3393345.0,22.54790018534404,20.379829259502426,29.840852899065172,39.98454758512687
2019-11-29T02:00:00Z,5.02178524,5.10836774,4.93520273,4.93520273,4.997734542222217,5.056418239777771,2141800,3426240.0,22.282971533879405,19.23931222443912,28.17086829620923,37.9492710486306
2019-12-02T02:00:00Z,4.93520273,4.97849399,4.76203773,4.80532898,4.954443289999994,5.019861182444437,1406900,3432080.0,22.69079505888699,17.89146164893407,31.801867117706948,35.065951603929946
2019-12-03T02:00:00Z,4.76203773,4.89191148,4.71874647,4.71874647,4.911152037777772,4.9861902084444365,1009700,3067580.0,23.22106334094551,16.87305637718223,31.41469623946871,33.25209951816021
2019-12-04T02:00:00Z,4.71874647,4.71874647,4.45899896,4.45899896,4.863050646666661,4.951557206666658,2671000,2866005.0,24.511950092886444,15.452227292280453,37.19005739523222,28.490787920221536
2019-12-06T02:00:00Z,4.50229021,4.67545522,4.45899896,4.50229021,4.81494925555555,4.9082659544444365,2579500,2320930.0,25.710630646881512,14.366542432096246,34.57705659608163,30.282558453707228
2019-12-09T02:00:00Z,4.58887272,4.58887272,4.41570771,4.41570771,4.752417446666661,4.859202535333325,546600,2200885.0,26.94945768133183,13.546538909438741,34.0304239343648,28.731956670175375
2019-12-11T02:00:00Z,4.45899896,4.45899896,4.3291252,4.37241646,4.685075498888883,4.805328977111103,1450900,2135500.0,28.346610769234154,12.949552855345106,35.46867937597028,27.961025685036404
2019-12-12T02:00:00Z,4.37241646,4.45899896,4.3291252,4.3291252,4.6177335511111055,4.746645279777769,1210600,1826195.0,29.643967206805904,12.362823020105468,33.861632967580924,27.17575971774567
2019-12-13T02:00:00Z,4.41570771,4.45899896,4.37241646,4.41570771,4.5503916033333285,4.684113471111102,1358600,1747005.0,30.848655326378122,11.787654028863088,32.28625158065097,31.329582772558037
2019-12-16T02:00:00Z,4.45899896,4.45899896,4.01742819,4.01742819,4.44841665444444,4.610806950888881,7438900,1964390.0,32.87304857936721,10.071907505856432,39.28828447417554,24.427334260968447
2019-12-17T02:00:00Z,4.00011169,4.06937769,3.89621268,3.94816219,4.353175899999996,4.530958641555547,3356700,1954020.0,34.98658008415004,9.48863184851737,41.066835067637285,23.459348980685874
2019-12-18T02:00:00Z,3.96547869,4.08669419,3.94816219,4.08669419,4.2829478688888845,4.450533115555547,2302300,1977800.0,36.80773541954847,9.631737147875137,39.11526972245158,29.47841901996659
2019-12-19T02:00:00Z,4.08669419,4.1559602,4.05206119,4.1213272,4.24542878444444,4.376072162222213,944000,1982375.0,37.92709279659387,11.739983005353295,37.66940836321811,30.940546368872507
2019-12-20T02:00:00Z,4.1905932,4.2598592,4.1559602,4.1905932,4.210795783333329,4.308152998222214,1464600,1985175.0,38.15444163530416,14.92838455364896,35.77081260471823,33.89262308505779
2019-12-23T02:00:00Z,4.1905932,4.1905932,4.08669419,4.10401069,4.176162781111106,4.253702223555547,496300,1888890.0,38.57928061618688,14.34443782722642,36.97935158950321,32.048431535515
2019-12-24T02:00:00Z,4.10401069,4.1732767,4.10401069,4.1386437,4.150188029999996,4.213104649555547,381700,1854935.0,38.973773955377176,13.952597679908322,35.96920432900507,33.60469445400664
2019-12-25T02:00:00Z,4.1559602,4.1905932,4.1386437,4.1732767,4.132871529999996,4.183089381777769,551400,1805210.0,39.19065466083712,14.370970756765622,35.19273500625392,35.20286759816306
2019-12-26T02:00:00Z,4.2079097,4.41570771,4.1905932,4.3291252,4.123251251111107,4.158653875111102,3539500,1932355.0,37.678596250833884,22.052484098196274,31.74838990414578,41.97183592734572
2019-12-27T02:00:00Z,4.37241646,4.41570771,4.2598592,4.2598592,4.150188029999995,4.146532324444435,1922200,1996470.0,36.27454201354595,20.65309662130269,29.733728016370964,39.9731820857544
2019-12-30T02:00:00Z,4.2598592,4.37241646,4.2598592,4.37241646,4.197327393333329,4.15076524688888,689800,1873150.0,34.970777365129095,19.681695681589865,28.335227255643563,44.590619307706525
2020-01-02T02:00:00Z,4.37241646,4.37241646,4.2771757,4.2944922,4.220416061111107,4.164810853111102,1792400,1855680.0,33.76013876345315,18.87281574092687,27.17070376579729,42.172019919791445
2020-01-03T02:00:00Z,4.3291252,4.41570771,4.2944922,4.37241646,4.248314867777774,4.187899520666658,1643600,1867515.0,32.28305421815095,19.770909720617354,25.721789283651685,45.36347118959389
2020-01-06T02:00:00Z,4.2944922,4.41570771,4.2598592,4.2944922,4.259859201111107,4.215221110666659,2409000,1937480.0,31.12760598408523,18.41147139890738,25.481160623750174,42.818591501204274
2020-01-07T02:00:00Z,4.3291252,4.37241646,4.2425427,4.3291252,4.28487192444444,4.242157889555547,1771100,1892485.0,30.164949455053588,17.341382135573543,24.77511924480451,44.31382987990158
2020-01-08T02:00:00Z,4.2944922,4.2944922,4.1905932,4.1905932,4.290644091111107,4.260821229111103,2133300,1870175.0,29.601103053314485,16.256056450013936,25.571517122512667,39.82757331020046
2020-01-09T02:00:00Z,4.2771757,4.37241646,4.2771757,4.37241646,4.312770731111106,4.279292163111103,1120400,1898865.0,28.351700850705537,18.418009457850957,23.49324065739761,47.36014881121064
2020-01-10T02:00:00Z,4.37241646,4.76203773,4.37241646,4.71874647,4.356061983333329,4.300841586222214,4046500,2028645.0,27.93726839195783,31.30246020925418,19.78289355469097,58.11550148172724
2020-01-13T02:00:00Z,4.76203773,4.97849399,4.76203773,4.89191148,4.42629001444444,4.33412774888888,3069000,2121565.0,28.4159685281794,36.60128808530461,17.768202147198142,62.26683768349218
2020-01-14T02:00:00Z,4.97849399,4.97849399,4.80532898,4.80532898,4.474391405555551,4.372031645111102,1056300,2106450.0,28.860475797441662,34.10748673981806,16.55757900414678,59.11208355900467
2020-01-15T02:00:00Z,4.89191148,4.93520273,4.71874647,4.84862023,4.535961186666662,4.4210950642222135,1070400,1788025.0,28.623861500608204,31.241996363164855,18.5270597877768,60.197931561286275
2020-01-16T02:00:00Z,4.84862023,4.93520273,4.71874647,4.89191148,4.59368285555555,4.477277489111103,903900,1665385.0,28.404148225013934,28.64986778163988,16.989881412577304,61.30460137646423
2020-01-17T02:00:00Z,4.97849399,5.28153275,4.89191148,4.97849399,4.669683054444439,4.540001703333325,4636100,1782075.0,29.468608893582864,36.99595938863435,14.635940350581887,63.49098928388929
2020-01-20T02:00:00Z,4.97849399,4.97849399,4.76203773,4.80532898,4.722594585555551,4.599262617555548,1760700,1822910.0,29.557646027297178,34.164005387364405,18.108452606272394,56.60258241085186
2020-01-21T02:00:00Z,4.76203773,4.76203773,4.58887272,4.58887272,4.766847865555551,4.657753909555547,1200700,1809715.0,28.594327339262648,31.56214994902346,22.821976672080915,49.389280815120905
2020-01-22T02:00:00Z,4.63216397,4.67545522,4.54558147,4.63216397,4.795708699999995,4.709703412222214,567900,1813295.0,27.457073504651596,30.081833391957513,23.314976525639974,50.741338166148424
2020-01-23T02:00:00Z,4.63216397,4.67545522,4.45899896,4.45899896,4.766847865555551,4.7443364142222135,429900,1815705.0,25.92363426293489,27.746099262858916,24.610502125444924,45.504689255458004
2020-01-24T02:00:00Z,4.45899896,4.63216397,4.45899896,4.50229021,4.723556613333328,4.755111125999991,542800,1815275.0,24.499726395779387,26.00640060455076,23.06740746834339,46.97792724633805
2020-01-27T02:00:00Z,4.41570771,4.50229021,4.3118087,4.41570771,4.680265361111107,4.746645281111102,1092700,1692935.0,23.114689573383238,24.208300906613523,26.815199129108564,44.39303022639899
2020-01-28T02:00:00Z,4.41570771,4.50229021,4.3291252,4.37241646,4.627353831111106,4.718746474222213,536500,1623650.0,21.828583952705873,22.673526351643602,25.115150642906702,43.115596204599576
2020-01-29T02:00:00Z,4.50229021,4.54558147,4.41570771,4.45899896,4.579252439999995,4.675455222222213,462600,1612290.0,20.375431423206173,22.822215966970784,23.509993783092447,46.435427467575245
2020-01-30T02:00:00Z,4.41570771,4.54558147,4.41570771,4.41570771,4.516720631111106,4.625429775333325,399700,1542655.0,19.02607550306415,21.701937090857037,22.355953813841385,45.02064648142246
2020-01-31T02:00:00Z,4.45899896,4.50229021,4.3118087,4.3118087,4.46188504444444,4.573095461555547,964200,1508685.0,18.389399161141895,20.14039927260237,24.67211233273324,41.73419114614357
2020-02-03T02:00:00Z,4.3118087,4.3118087,4.1905932,4.2252262,4.421479875555551,4.521338364444436,1246300,1450550.0,18.43466896769424,19.193927072645486,28.212049679235054,39.16821184967918
2020-02-04T02:00:00Z,4.2252262,4.37241646,4.2252262,4.3118087,4.385884845555551,4.473044567333324,634400,1393715.0,18.04590020519036,20.46661669731135,26.578700182426683,42.945953727533954
2020-02-05T02:00:00Z,4.37241646,4.50229021,4.3291252,4.45899896,4.38588484555555,4.434371048444436,936300,1333865.0,16.839922698933186,24.029156867036953,24.594265637119175,48.77041991157829
2020-02-06T02:00:00Z,4.54558147,4.54558147,4.37241646,4.37241646,4.371454428888884,4.405317807999991,835900,1319640.0,15.815787886242788,24.095288213950937,22.918974746326203,45.807999210632346
2020-02-07T02:00:00Z,4.45899896,4.50229021,4.37241646,4.41570771,4.371454428888884,4.38723168488888,783500,1156490.0,14.86480556022179,22.8387529645361,21.72378258288351,47.5243373688433
2020-02-11T02:00:00Z,4.45899896,4.45899896,4.3291252,4.3291252,4.366644288888883,4.3762645675555465,557000,1030890.0,13.919485023822931,21.624330114027607,22.341106565994153,44.48947053962602
2020-02-12T02:00:00Z,4.3291252,4.63216397,4.3291252,4.54558147,4.376264567777771,4.374340511999991,1952800,1075715.0,13.882925235741173,25.810799481152166,19.70782283123641,52.633183337993586
2020-02-13T02:00:00Z,4.58887272,4.84862023,4.50229021,4.63216397,4.400315263333328,4.3772265955555465,3227100,1183550.0,14.876342829567108,30.458914014490436,17.211060344477755,55.44866337461046
2020-02-14T02:00:00Z,4.76203773,4.80532898,4.63216397,4.63216397,4.435910293333327,4.390117768444435,1181400,1197425.0,15.798802023798954,28.51378614299827,16.111949812892465,55.44866337461046
2020-02-17T02:00:00Z,4.71874647,4.71874647,4.58887272,4.58887272,4.4763154622222165,4.411089975111102,1109400,1021090.0,16.316740526029722,27.115190032578756,16.956655594402477,53.60113296950811
2020-02-18T02:00:00Z,4.58887272,4.84862023,4.58887272,4.76203773,4.526340909999995,4.443029299333324,1462000,1006155.0,17.38595724745875,29.30186111186981,15.33642692203375,59.42490959083766
2020-02-19T02:00:00Z,4.84862023,4.89191148,4.50229021,4.50229021,4.531151048888884,4.474006595555546,2119100,1052075.0,17.709641045709102,25.38381958726991,16.25714787554976,49.407294199125154
2020-02-20T02:00:00Z,4.58887272,4.58887272,4.3118087,4.41570771,4.535961187777772,4.501135780444436,2378400,1142600.0,16.750849557250824,23.0259807191747,21.13307615810779,46.58804353200476
2020-02-21T02:00:00Z,4.41570771,4.41570771,4.3291252,4.41570771,4.535961187777772,4.5211459593333245,1535500,1197880.0,15.860543175134378,22.328002693630395,20.49247704745926,46.58804353200477
2020-02-24T02:00:00Z,4.37241646,4.37241646,4.2079097,4.2079097,4.522492798888884,4.530381426666658,1807300,1261105.0,15.13982668722368,20.705777811354704,23.24177688058512,40.20277352771825
2020-02-25T02:00:00Z,4.2425427,4.2598592,4.1213272,4.1732767,4.4811256022222175,4.521338365111102,1279200,1270430.0,14.93540557315248,19.679267053163013,25.188044668577614,39.237523561012864
2020-02-26T02:00:00Z,4.3291252,4.45899896,4.2079097,4.2252262,4.435910294444439,4.502290214222214,4656400,1476425.0,14.163045737906838,24.640686913501245,22.689560016016156,41.50618490062918
2020-02-27T02:00:00Z,4.2425427,4.41570771,4.2425427,4.41570771,4.411859598888884,4.477469896444437,2879500,1597270.0,13.445854462335603,23.002544895003055,21.181131222048286,49.02195546110667
2020-02-28T02:00:00Z,4.3118087,4.37241646,4.2425427,4.3291252,4.382998763333329,4.446877411555548,2672700,1710920.0,12.779891135031532,21.596880132661088,19.886771405720204,46.121105264432536
2020-03-02T02:00:00Z,4.37241646,4.37241646,4.1213272,4.37241646,4.339707511111105,4.410320353999992,2383600,1781890.0,12.315939211920861,19.71554037364179,22.359791630952827,47.78484719469176
2020-03-03T02:00:00Z,4.50229021,4.50229021,4.3291252,4.45899896,4.334897372222216,4.381074707999991,1312100,1785180.0,11.772327007000953,23.07499961914887,21.001058722740584,51.04106765718572
2020-03-04T02:00:00Z,4.37241646,4.71874647,4.37241646,4.58887272,4.354137928888883,4.36472023488888,3367600,1921840.0,12.33306907756119,27.637840346849824,18.570507486024695,55.521719627118095
2020-03-05T02:00:00Z,4.67545522,4.71874647,4.54558147,4.54558147,4.3685683466666605,4.356061984444435,2244900,1987270.0,12.853758143074389,26.016524786844013,17.481107867008227,53.755693447890756
2020-03-06T02:00:00Z,4.50229021,4.54558147,4.37241646,4.45899896,4.396467153333328,4.358755662444435,1322200,2011585.0,12.253647341376341,24.470585225118494,22.38449988355693,50.30905953800822
2020-03-09T02:00:00Z,4.3291252,4.45899896,4.2425427,4.2598592,4.406087431111105,4.372031646444436,3075200,2126170.0,11.753591140375606,22.658150495897598,25.17052406279722,43.41434305068862
2020-03-10T02:00:00Z,4.2771757,4.41570771,4.2771757,4.3291252,4.417631764444439,4.38857852488888,1218800,2159260.0,11.289253239451364,21.427575085251494,23.80350039551412,46.17735076143179
2020-03-11T02:00:00Z,4.3291252,4.41570771,4.2771757,4.3291252,4.40801148555555,4.399353236222213,1218700,2122555.0,10.858082331454602,20.36861998640564,22.627126586815688,46.17735076143178
2020-03-12T02:00:00Z,4.2598592,4.2598592,3.77499718,3.79231368,4.348365761111106,4.395312719111102,4810600,2201730.0,12.553879215154659,16.79350152111307,34.56217443060984,32.09254237005628
2020-03-13T02:00:00Z,3.29013516,3.84426318,3.03038764,3.70573118,4.274289618888883,4.370877212222213,4132600,2349290.0,15.67443151190492,13.14429332062112,46.93238560350733,30.47781666182145
2020-03-16T02:00:00Z,3.54988267,3.80963018,3.53256617,3.53256617,4.171352642222217,4.323930254444436,1043100,2345975.0,18.572087216006913,12.17442526632574,43.46942107598085,27.497870591827937
2020-03-17T02:00:00Z,3.54988267,3.72304768,3.48061666,3.49793317,4.050137136666661,4.250431328888881,1306800,2338215.0,21.344275826044456,11.382974451876455,42.03656111278107,26.9307343485621
2020-03-18T02:00:00Z,3.61914867,3.63646517,3.48061666,3.53256617,3.937579881111106,4.156345007999993,642500,2264385.0,23.91845096391865,10.892731444414496,40.22612657034994,28.51842946007226
2020-03-19T02:00:00Z,3.46330016,3.51524967,3.42866716,3.46330016,3.826946681111106,4.052061191999992,1502500,2220590.0,26.398118980439065,10.566022797934316,40.51927686080951,27.2434331103098
2020-03-20T02:00:00Z,3.54988267,3.77499718,3.48061666,3.75768068,3.7711490677777726,3.9514330817777705,2594000,2273515.0,27.15404287401597,16.99435781876091,36.93976440937481,39.60226840927244
2020-03-23T02:00:00Z,3.63646517,3.63646517,3.42866716,3.46330016,3.674946285555551,3.852151810444437,1889300,2277615.0,27.984527910167664,15.443494425760587,35.00964068976652,33.47805580708601
2020-03-24T02:00:00Z,3.53256617,3.54988267,3.44598366,3.48061666,3.5806675588888845,3.7582578948888807,884400,2257875.0,28.75569258659027,14.978633202369648,33.955823208253065,34.12340838545799
2020-03-25T02:00:00Z,3.53256617,3.58451567,3.48061666,3.53256617,3.55180672444444,3.681103263555548,1198000,2084955.0,29.25761210862912,15.554941437477972,32.88966446822096,36.12541822312841
2020-03-26T02:00:00Z,3.49793317,3.60183217,3.49793317,3.56719917,3.536414278888884,3.622996783111103,1466900,2014325.0,29.61215105466428,15.591303410671395,31.81391925138645,37.48931863193112
2020-03-27T02:00:00Z,3.56719917,3.68841467,3.51524967,3.54988267,3.53833833444444,3.5764346364444366,2535100,2007445.0,29.38234419195887,17.499293919187718,30.049811279067157,37.06317898221081
2020-03-30T02:00:00Z,3.48061666,3.54988267,3.35940116,3.46330016,3.534490222222217,3.5483434237777702,3166100,2046570.0,29.702859843148634,16.420655536524823,33.24076016871109,34.92550333840193
2020-03-31T02:00:00Z,3.49793317,3.49793317,3.44598366,3.48061666,3.52871805444444,3.537953522888881,1560400,2058985.0,30.000481519252354,16.128666120124127,32.64967839729288,35.723980946888226
2020-04-01T02:00:00Z,3.46330016,3.54988267,3.42866716,3.44598366,3.526793998888884,3.5329509777777703,2743500,2027780.0,29.91563067367882,17.271880944147593,31.25320520325259,34.804171422448654
2020-04-02T02:00:00Z,3.46330016,3.54988267,3.44598366,3.53256617,3.50178127555555,3.526024377111104,1764400,2003755.0,29.83684060278935,16.615864773689246,30.066153945877307,39.03061076038926
2020-04-03T02:00:00Z,3.60183217,3.65378167,3.51524967,3.61914867,3.519097776666662,3.522176265555548,2221500,2048720.0,29.02243231744613,19.63533639742367,28.511212722161183,43.009329423356306
2020-04-07T02:00:00Z,3.67109817,3.91352919,3.61914867,3.86157968,3.561427001111107,3.527563621333326,4436800,2116800.0,27.14044587665722,26.895136179224046,25.49392670091169,52.379870906110085
2020-04-08T02:00:00Z,3.84426318,4.00011169,3.84426318,3.93084569,3.6056802811111055,3.542956066666659,2799200,2195820.0,25.8109379678682,28.526000740710447,24.04324497099773,54.67303053624672
2020-04-09T02:00:00Z,4.01742819,4.2425427,3.94816219,4.03474469,3.657629783333329,3.569123223555548,4675700,2368670.0,25.57931257408826,33.90327611452538,21.418219946614357,57.94449670642178
2020-04-10T02:00:00Z,4.06937769,4.1732767,4.05206119,4.1386437,3.723047675555551,3.613376503555549,2097900,2233035.0,25.36423185129306,32.21958473666834,20.354556596460704,60.977582187158234
2020-04-13T02:00:00Z,4.2252262,4.3118087,4.08669419,4.2771757,3.813478291111106,3.6722526064444367,1903000,2121555.0,25.675196545283622,34.563886058601746,18.727031138779466,64.63946178210614
2020-04-14T02:00:00Z,4.37241646,4.50229021,4.3291252,4.45899896,3.922187435555551,3.744404693333326,2601300,2199465.0,26.567772085305513,38.532093116159984,17.242305640839973,68.78042094869292
2020-04-15T02:00:00Z,4.37241646,4.45899896,4.2598592,4.3291252,4.020314273333328,3.8273314917777705,2570700,2262660.0,26.9526319444044,35.82616224963408,18.47407995880544,63.09654828033907
2020-04-16T02:00:00Z,4.3118087,4.3291252,4.1905932,4.1905932,4.093428387777773,3.914491212666659,1330200,2297045.0,26.874495531769966,34.03554167420591,20.049770949420633,57.62622428440192
2020-04-17T02:00:00Z,4.2771757,4.3118087,4.1905932,4.2425427,4.162694391111106,4.00242055577777,1301900,2287015.0,26.80194029146667,32.50465992621792,19.147953999021713,59.05964923021279
2020-04-20T02:00:00Z,4.2771757,4.41570771,4.2771757,4.41570771,4.224264172222217,4.0845777319999925,1874500,2251040.0,27.128579717538347,34.2841538319714,17.90870165681101,63.4928661903182
2020-04-21T02:00:00Z,4.37241646,4.58887272,4.3118087,4.54558147,4.292568147777772,4.158653874444437,3897500,2351450.0,28.009357448668883,37.11501716881948,16.1119421958273,66.42901128949983
2020-04-22T02:00:00Z,4.54558147,4.63216397,4.45899896,4.58887272,4.354137928888884,4.225418605555548,1969500,2405705.0,28.960162664782914,36.348653472142274,15.09274379615884,67.37104477264842
2020-04-23T02:00:00Z,4.58887272,4.97849399,4.58887272,4.93520273,4.442644487777773,4.295261825555548,6548900,2673250.0,30.720717580483377,43.331560921133146,13.086829070047173,73.72353292027945
2020-04-24T02:00:00Z,4.97849399,5.02178524,4.76203773,4.84862023,4.506138324444439,4.363950612222214,2407600,2720285.0,32.44636521172888,41.00883992230321,11.94686385332602,70.05169081904198
2020-04-27T02:00:00Z,5.02178524,5.10836774,4.84862023,4.89191148,4.55423971555555,4.429945720888881,4456800,2816370.0,34.228446959934594,40.35056439454766,10.922263496066684,70.83387894686548
2020-04-28T02:00:00Z,5.02178524,5.15165899,4.97849399,4.97849399,4.626391803333329,4.496710451999992,4687700,2892450.0,35.9719379194004,38.348064241574086,9.998773875378644,72.38720968369488
2020-04-29T02:00:00Z,5.10836774,5.15165899,5.02178524,5.06507649,4.723556613333328,4.570594188888881,3568000,2992830.0,37.59089381033164,36.15342936940648,9.42655052434872,73.88502905241086
2020-04-30T02:00:00Z,5.10836774,5.19495025,5.02178524,5.06507649,4.814949256666662,4.645055142666659,4455900,3078450.0,39.19081772284596,35.505932089795806,8.879304651472783,73.88502905241086
2020-05-05T02:00:00Z,4.92693803,5.20321493,4.92693803,5.11112263,4.892217581111106,4.7222709939999925,5200700,3250265.0,39.85794361314915,32.28555271513392,11.187720834966738,74.73046153861753
2020-05-07T02:00:00Z,5.01903033,5.20321493,4.92693803,4.92693803,4.934590532222218,4.798341157333327,1599300,3219155.0,40.47741765414457,29.4126256708932,10.192182488952145,65.58438919941591
2020-05-08T02:00:00Z,4.97298418,5.20321493,4.92693803,5.11112263,4.992618299999996,4.87158645666666,3067400,3150685.0,41.05264354935425,26.840502847272887,9.300880043000165,69.5921954318496
2020-05-11T02:00:00Z,5.20321493,5.38739953,5.20321493,5.29530723,5.032629911111107,4.933401116222216,5600500,3290750.0,42.13091326945843,30.268367609783805,8.500347028966415,72.98071342118129
2020-05-12T02:00:00Z,5.34135338,5.34135338,5.15716878,5.24926108,5.077145561111107,4.985840377111105,2023300,3158130.0,42.70475153416752,28.50680847811164,9.460594199717393,70.85492771945158
2020-05-13T02:00:00Z,5.24926108,5.43344568,5.20321493,5.29530723,5.121967311111107,5.031790323111105,5080400,3307255.0,43.50900676580299,29.341808419521886,8.773265916061307,71.74136347163522
2020-05-14T02:00:00Z,5.24926108,5.29530723,5.15716878,5.15716878,5.141820065555552,5.073236229777772,1090500,3266630.0,43.82212241400406,28.02614413267956,9.874520587257571,65.32259791060393
2020-05-15T02:00:00Z,5.52553798,5.89390718,5.52553798,5.89390718,5.23391236444444,5.121495042666661,22820700,4277600.0,45.43681621095374,38.926151099540384,7.85226305928308,77.09375580141887
2020-05-18T02:00:00Z,5.98599948,6.44646098,5.98599948,6.35436868,5.377167052222219,5.190402470888884,31088000,5703465.0,47.562614904458286,47.594617721900235,6.737758546061346,81.35390831380133
2020-05-19T02:00:00Z,6.53855328,6.53855328,6.21623023,6.21623023,5.499956785555551,5.274964715777773,14121900,6343050.0,49.61591595131319,46.03729505688469,6.186175737722226,76.7427046941921
2020-05-20T02:00:00Z,6.30832253,6.67669173,6.26227638,6.49250713,5.673908907777775,5.385353035111106,20682800,7312095.0,51.63672459416139,44.24340528588675,5.4942063415034115,79.27308201446864
2020-05-21T02:00:00Z,6.49250713,6.58459943,6.03204563,6.26227638,5.801814879999997,5.517351997999994,12498900,7843315.0,52.14054968711098,38.655580688796235,10.06269202284189,72.22136007279056
2020-05-22T02:00:00Z,6.17018408,6.30832253,5.75576873,6.03204563,5.883674702222219,5.647304465555551,12608400,8278860.0,51.219936963676034,34.02742473795831,14.844306637895473,65.90757953933833
2020-05-25T02:00:00Z,6.12413793,6.40041483,6.07809178,6.26227638,5.996231957777774,5.771117446666662,16660900,9013430.0,50.54784475027191,33.31286288986851,13.66931205276363,68.84110924836982
2020-05-26T02:00:00Z,6.35436868,6.35436868,6.07809178,6.17018408,6.093440496666663,5.889814188888884,7590600,9065515.0,49.923759123539675,31.311067133050617,12.84791249439172,66.38063550169613
2020-05-27T02:00:00Z,6.21623023,6.21623023,6.03204563,6.07809178,6.195765274444441,5.994185462222218,7129300,9301600.0,49.10274770443865,30.016109292887425,13.350496482438757,63.92029983361581
2020-05-28T02:00:00Z,6.12413793,6.53855328,6.12413793,6.35436868,6.24692766333333,6.083208018888884,21972100,10177365.0,49.01039676652863,34.02216909687643,12.012885600262134,67.77865783630247
2020-05-29T02:00:00Z,6.35436868,6.35436868,6.03204563,6.12413793,6.2213464688888855,6.150742372222217,8948000,10390380.0,48.451885188691904,31.632956048318903,13.175712309492837,61.84343981257619
2020-06-01T02:00:00Z,6.21623023,6.44646098,6.17018408,6.21623023,6.2213464688888855,6.19576527444444,12673400,10845650.0,48.12651223546685,31.417700685376527,12.249330705338487,63.23044092385365
2020-06-02T02:00:00Z,6.26227638,6.35436868,6.12413793,6.21623023,6.190649035555553,6.2152069822222185,7872500,11016480.0,47.57592704472047,29.80567686357239,12.647013007523505,63.230440923853635
2020-06-04T02:00:00Z,6.30832253,6.30832253,6.12413793,6.12413793,6.175300318888885,6.211113991111107,7373200,11125105.0,47.064669367598924,28.5438931017849,12.111618501267163,60.67262241203847
2020-06-05T02:00:00Z,6.17018408,6.21623023,5.93995333,6.03204563,6.175300318888886,6.196788522222218,11472800,11618780.0,45.578610515572805,26.71685650910091,15.603576271652363,58.139816808769716
2020-06-08T02:00:00Z,6.12413793,6.26227638,5.98599948,6.26227638,6.175300318888886,6.187579292222218,14784900,12204655.0,44.33790566732104,26.06875497598988,14.59735630345089,62.36920175084356
2020-06-09T02:00:00Z,6.21623023,6.58459943,6.17018408,6.30832253,6.190649035555553,6.181439805555551,38711400,13860200.0,44.03775769475479,30.947127023261658,13.2202013874164,63.17066686691756
2020-06-10T02:00:00Z,6.40041483,6.86087633,6.21623023,6.53855328,6.241811424444441,6.191672283333329,42477400,15882905.0,44.32760897569628,32.57254840573857,11.415972214636623,66.95978969903722
2020-06-11T02:00:00Z,6.53855328,6.72273788,6.40041483,6.58459943,6.267392618888886,6.210090743333328,16416700,16449720.0,44.596756593713344,30.342761212272695,10.634480133388402,67.67607106183517
2020-06-12T02:00:00Z,6.35436868,6.63064558,6.17018408,6.53855328,6.3134387688888856,6.237718433333328,14900300,17140210.0,43.64209888571391,27.451638092047826,14.385310976693424,66.13210455370384
2020-06-15T02:00:00Z,6.53855328,6.95296863,6.53855328,6.86087633,6.38506611333333,6.2796715922222175,33148100,17656580.0,43.4753853193486,31.706351730231667,13.169136257466786,71.10205854031373
2020-06-16T02:00:00Z,7.18319938,7.22924553,6.76878403,6.86087633,6.456693457777775,6.332880476666662,23400700,17272215.0,43.82005824152755,34.305652220607726,11.959304919864493,71.10205854031372
2020-06-17T02:00:00Z,6.86087633,7.13715323,6.86087633,7.13715323,6.56925071333333,6.39836833444444,9980800,17065160.0,44.140111669265124,32.38333504915678,11.28916528636517,74.78093878213737
2020-06-18T02:00:00Z,7.09110708,7.41343013,6.99901478,7.41343013,6.722737879999998,6.489437386666663,19526600,17007350.0,44.885617716157824,35.22901109901226,10.352112037378669,77.82157293263907
2020-06-19T02:00:00Z,7.45947628,7.45947628,7.32133783,7.41343013,6.85064385222222,6.59687840333333,7494500,16757130.0,45.64706340494669,35.17416080562906,10.052579916115082,77.82157293263907
2020-06-22T02:00:00Z,7.36738398,7.59761473,7.32133783,7.50552243,6.98366606333333,6.71659839333333,12449800,16749200.0,46.55878905990081,36.0439078206019,9.462852666264927,78.80928199222384
2020-06-23T02:00:00Z,7.55156858,7.87389163,7.45947628,7.78179933,7.1218045133333305,6.849620604444441,19527200,16892515.0,47.767527497889745,38.69468285821642,8.643726807668989,81.47472229625943
2020-06-24T02:00:00Z,7.82784548,7.96598393,7.36738398,7.36738398,7.20878057444444,6.977526576666662,20926600,17559315.0,48.889927476022265,34.102675859791326,7.61795140233155,67.71567291970707
2020-06-25T02:00:00Z,7.22924553,7.55156858,7.22924553,7.55156858,7.3213378299999965,7.097246566666662,15105000,17958100.0,49.16118418682741,31.90696042629922,9.886841880581127,70.1300350915957
2020-06-26T02:00:00Z,7.59761473,7.78179933,7.50552243,7.50552243,7.392965174444441,7.205710831111107,10274900,17373240.0,49.77111449042943,34.791908565270056,9.332203774268558,68.74588845897779
2020-06-29T02:00:00Z,7.45947628,7.55156858,7.32133783,7.36738398,7.449243802222218,7.298826378888885,7578700,17304775.0,49.395289186155466,33.12427022232162,12.719437515027918,64.62505638286811
