time,open,high,low,close,MA,Smoothing Line,Volume,Volume MA
2019-09-30T02:00:00Z,5.62786277,5.62786277,5.41140651,5.45469776,5.497989009999995,5.5634069019999925,820400,3893715
2019-10-01T02:00:00Z,5.45469776,5.45469776,5.28153275,5.324824,5.440267339999995,5.522039705333325,744600,3727060
2019-10-02T02:00:00Z,5.324824,5.62786277,5.2382415,5.49798901,5.425836922222218,5.490292786888881,2293500,3304520
2019-10-03T02:00:00Z,5.41140651,5.54128026,5.41140651,5.49798901,5.440267339999995,5.468166146888882,1055700,3104030
2019-10-04T02:00:00Z,5.49798901,5.49798901,5.36811525,5.36811525,5.449887617777772,5.450849645999993,552400,2948835
2019-10-07T02:00:00Z,5.324824,5.45469776,5.324824,5.36811525,5.445077477777772,5.4402673395555485,534100,2745165
2019-10-08T02:00:00Z,5.41140651,5.45469776,5.324824,5.324824,5.440267338888884,5.440267339333326,1020100,2147820
2019-10-09T02:00:00Z,5.324824,5.36811525,5.10836774,5.2382415,5.40659636555555,5.436419227999992,1352200,1873245
2019-10-10T02:00:00Z,5.19495025,5.41140651,5.15165899,5.324824,5.377735531111106,5.4239128662222145,1707900,1650210
2019-10-11T02:00:00Z,5.41140651,5.54128026,5.28153275,5.324824,5.363305113333328,5.406596365333326,2245900,1637355
2019-10-15T02:00:00Z,5.36811525,5.45469776,5.15165899,5.2382415,5.3536848355555495,5.388317836888881,2282000,1612625
2019-10-16T02:00:00Z,5.2382415,5.41140651,5.2382415,5.36811525,5.339254417777771,5.368115252666659,1183600,1519535
2019-10-17T02:00:00Z,5.36811525,5.88761028,5.36811525,5.84431903,5.377735531111105,5.36234308577777,8789300,1799410
2019-10-18T02:00:00Z,5.88761028,6.10406654,5.84431903,6.06077529,5.4546977577777715,5.377735531111102,6693400,1988380
2019-10-21T02:00:00Z,6.06077529,6.14735779,5.97419278,6.01748403,5.526849844444438,5.410444477333324,3226100,1973510
2019-10-22T02:00:00Z,6.06077529,6.2339403,6.06077529,6.19064904,5.62305262666666,5.4643180355555465,2424400,2026690
2019-10-24T02:00:00Z,6.2339403,6.27723155,5.84431903,5.97419278,5.7048249911111055,5.537432150222214,3399700,2119210
2019-10-25T02:00:00Z,6.01748403,6.01748403,5.75773652,5.88761028,5.767356799999993,5.615356403999992,2491700,2202230
2019-10-28T02:00:00Z,5.84431903,5.88761028,5.67115402,5.80102777,5.820268329999994,5.688470518444436,1233100,2233905
2019-10-29T02:00:00Z,5.84431903,5.93090153,5.71444527,5.71444527,5.873179859999994,5.7577365215555485,1119500,2258480
2019-10-30T02:00:00Z,5.67115402,5.97419278,5.67115402,5.93090153,5.935711668888883,5.820268329999992,2177000,2326310
2019-10-31T02:00:00Z,5.93090153,6.01748403,5.67115402,5.84431903,5.9357116688888825,5.866445665555547,3129400,2445550
2019-11-01T02:00:00Z,5.75773652,5.80102777,5.67115402,5.75773652,5.902040694444438,5.893382444444437,1483900,2405070
2019-11-04T02:00:00Z,5.80102777,5.84431903,5.71444527,5.84431903,5.882800138888882,5.9058888062222135,1290100,2416790
2019-11-05T02:00:00Z,5.80102777,6.2339403,5.80102777,6.19064904,5.882800138888882,5.907812861999991,8299700,2804155
2019-11-06T02:00:00Z,6.2339403,6.2339403,6.06077529,6.10406654,5.89723055666666,5.900116639555547,6702500,3112575
2019-11-07T02:00:00Z,6.10406654,6.2339403,5.54128026,5.67115402,5.873179861111105,5.8876102779999915,13481000,3735620
2019-11-08T02:00:00Z,5.71444527,5.71444527,5.54128026,5.54128026,5.8443190266666605,5.876065944444436,2947500,3815385
2019-11-11T02:00:00Z,5.324824,5.49798901,5.28153275,5.36811525,5.8058379133333275,5.860673499333325,2758600,3867920
2019-11-12T02:00:00Z,5.54128026,5.75773652,5.54128026,5.62786277,5.772166939999995,5.838546859555548,7396700,4125460
2019-11-13T02:00:00Z,5.58457151,5.67115402,5.45469776,5.49798901,5.733685826666661,5.805837913555548,2942400,4158480
2019-11-14T02:00:00Z,5.58457151,5.58457151,5.28153275,5.324824,5.685584435555549,5.768318828444436,3091200,4253860
2019-11-15T02:00:00Z,5.36811525,5.36811525,5.02178524,5.06507649,5.599001931111105,5.719255409333325,3564100,3992600
2019-11-18T02:00:00Z,5.15165899,5.28153275,5.06507649,5.2382415,5.493178871111105,5.656723600888881,1826700,3749265
2019-11-19T02:00:00Z,5.28153275,5.28153275,5.19495025,5.19495025,5.392165949999995,5.58072340288888,852500,3630585
2019-11-20T02:00:00Z,5.19495025,5.2382415,5.06507649,5.10836774,5.3296341411111054,5.49991306577777,1408600,3579795
2019-11-21T02:00:00Z,5.06507649,5.10836774,4.80532898,4.89191148,5.257482054444439,5.414292589555548,2422000,3530910
2019-11-22T02:00:00Z,4.89191148,4.93520273,4.84862023,4.93520273,5.209380663333328,5.3363683359999925,1060800,3459365
2019-11-25T02:00:00Z,4.89191148,5.06507649,4.89191148,4.97849399,5.137228576666661,5.265178277111104,1545900,3475005
2019-11-26T02:00:00Z,5.06507649,5.06507649,4.93520273,4.97849399,5.079506907777772,5.202646468666659,996600,3468860
2019-11-27T02:00:00Z,4.97849399,5.02178524,4.93520273,4.93520273,5.03621565555555,5.143962771555548,639900,3392005
2019-11-28T02:00:00Z,4.93520273,5.15165899,4.93520273,5.02178524,5.031405516666662,5.098747463999993,3156200,3393345
2019-11-29T02:00:00Z,5.02178524,5.10836774,4.93520273,4.93520273,4.997734542222217,5.056418239777771,2141800,3426240
2019-12-02T02:00:00Z,4.93520273,4.97849399,4.76203773,4.80532898,4.954443289999994,5.019861182444437,1406900,3432080
2019-12-03T02:00:00Z,4.76203773,4.89191148,4.71874647,4.71874647,4.9111520377777715,4.9861902084444365,1009700,3067580
2019-12-04T02:00:00Z,4.71874647,4.71874647,4.45899896,4.45899896,4.863050646666661,4.951557206666658,2671000,2866005
2019-12-06T02:00:00Z,4.50229021,4.67545522,4.45899896,4.50229021,4.81494925555555,4.9082659544444365,2579500,2320930
2019-12-09T02:00:00Z,4.58887272,4.58887272,4.41570771,4.41570771,4.752417446666661,4.859202535333325,546600,2200885
2019-12-11T02:00:00Z,4.45899896,4.45899896,4.3291252,4.37241646,4.685075498888883,4.8053289771111025,1450900,2135500
2019-12-12T02:00:00Z,4.37241646,4.45899896,4.3291252,4.3291252,4.6177335511111055,4.746645279777769,1210600,1826195
2019-12-13T02:00:00Z,4.41570771,4.45899896,4.37241646,4.41570771,4.5503916033333285,4.684113471111102,1358600,1747005
2019-12-16T02:00:00Z,4.45899896,4.45899896,4.01742819,4.01742819,4.44841665444444,4.610806950888881,7438900,1964390
2019-12-17T02:00:00Z,4.00011169,4.06937769,3.89621268,3.94816219,4.353175899999996,4.530958641555547,3356700,1954020
2019-12-18T02:00:00Z,3.96547869,4.08669419,3.94816219,4.08669419,4.2829478688888845,4.450533115555547,2302300,1977800
2019-12-19T02:00:00Z,4.08669419,4.1559602,4.05206119,4.1213272,4.24542878444444,4.376072162222213,944000,1982375
2019-12-20T02:00:00Z,4.1905932,4.2598592,4.1559602,4.1905932,4.210795783333329,4.308152998222214,1464600,1985175
2019-12-23T02:00:00Z,4.1905932,4.1905932,4.08669419,4.10401069,4.176162781111106,4.253702223555547,496300,1888890
2019-12-24T02:00:00Z,4.10401069,4.1732767,4.10401069,4.1386437,4.150188029999996,4.213104649555547,381700,1854935
2019-12-25T02:00:00Z,4.1559602,4.1905932,4.1386437,4.1732767,4.132871529999996,4.183089381777769,551400,1805210
2019-12-26T02:00:00Z,4.2079097,4.41570771,4.1905932,4.3291252,4.123251251111107,4.158653875111102,3539500,1932355
2019-12-27T02:00:00Z,4.37241646,4.41570771,4.2598592,4.2598592,4.150188029999995,4.146532324444435,1922200,1996470
2019-12-30T02:00:00Z,4.2598592,4.37241646,4.2598592,4.37241646,4.197327393333329,4.15076524688888,689800,1873150
2020-01-02T02:00:00Z,4.37241646,4.37241646,4.2771757,4.2944922,4.220416061111107,4.164810853111102,1792400,1855680
2020-01-03T02:00:00Z,4.3291252,4.41570771,4.2944922,4.37241646,4.248314867777774,4.187899520666658,1643600,1867515
2020-01-06T02:00:00Z,4.2944922,4.41570771,4.2598592,4.2944922,4.259859201111107,4.215221110666659,2409000,1937480
2020-01-07T02:00:00Z,4.3291252,4.37241646,4.2425427,4.3291252,4.28487192444444,4.242157889555547,1771100,1892485
2020-01-08T02:00:00Z,4.2944922,4.2944922,4.1905932,4.1905932,4.290644091111107,4.260821229111103,2133300,1870175
2020-01-09T02:00:00Z,4.2771757,4.37241646,4.2771757,4.37241646,4.312770731111106,4.279292163111103,1120400,1898865
2020-01-10T02:00:00Z,4.37241646,4.76203773,4.37241646,4.71874647,4.356061983333329,4.300841586222214,4046500,2028645
2020-01-13T02:00:00Z,4.76203773,4.97849399,4.76203773,4.89191148,4.42629001444444,4.33412774888888,3069000,2121565
2020-01-14T02:00:00Z,4.97849399,4.97849399,4.80532898,4.80532898,4.474391405555551,4.372031645111102,1056300,2106450
2020-01-15T02:00:00Z,4.89191148,4.93520273,4.71874647,4.84862023,4.535961186666662,4.4210950642222135,1070400,1788025
2020-01-16T02:00:00Z,4.84862023,4.93520273,4.71874647,4.89191148,4.59368285555555,4.477277489111103,903900,1665385
2020-01-17T02:00:00Z,4.97849399,5.28153275,4.89191148,4.97849399,4.669683054444439,4.540001703333325,4636100,1782075
2020-01-20T02:00:00Z,4.97849399,4.97849399,4.76203773,4.80532898,4.722594585555551,4.5992626175555475,1760700,1822910
2020-01-21T02:00:00Z,4.76203773,4.76203773,4.58887272,4.58887272,4.766847865555551,4.657753909555547,1200700,1809715
2020-01-22T02:00:00Z,4.63216397,4.67545522,4.54558147,4.63216397,4.795708699999995,4.709703412222214,567900,1813295
2020-01-23T02:00:00Z,4.63216397,4.67545522,4.45899896,4.45899896,4.766847865555551,4.7443364142222135,429900,1815705
2020-01-24T02:00:00Z,4.45899896,4.63216397,4.45899896,4.50229021,4.7235566133333275,4.755111125999991,542800,1815275
2020-01-27T02:00:00Z,4.41570771,4.50229021,4.3118087,4.41570771,4.680265361111107,4.746645281111102,1092700,1692935
2020-01-28T02:00:00Z,4.41570771,4.50229021,4.3291252,4.37241646,4.627353831111106,4.718746474222213,536500,1623650
2020-01-29T02:00:00Z,4.50229021,4.54558147,4.41570771,4.45899896,4.579252439999995,4.675455222222213,462600,1612290
2020-01-30T02:00:00Z,4.41570771,4.54558147,4.41570771,4.41570771,4.516720631111106,4.625429775333325,399700,1542655
2020-01-31T02:00:00Z,4.45899896,4.50229021,4.3118087,4.3118087,4.46188504444444,4.573095461555547,964200,1508685
2020-02-03T02:00:00Z,4.3118087,4.3118087,4.1905932,4.2252262,4.421479875555551,4.521338364444436,1246300,1450550
2020-02-04T02:00:00Z,4.2252262,4.37241646,4.2252262,4.3118087,4.385884845555551,4.473044567333324,634400,1393715
2020-02-05T02:00:00Z,4.37241646,4.50229021,4.3291252,4.45899896,4.38588484555555,4.434371048444436,936300,1333865
2020-02-06T02:00:00Z,4.54558147,4.54558147,4.37241646,4.37241646,4.3714544288888835,4.405317807999991,835900,1319640
2020-02-07T02:00:00Z,4.45899896,4.50229021,4.37241646,4.41570771,4.3714544288888835,4.38723168488888,783500,1156490
2020-02-11T02:00:00Z,4.45899896,4.45899896,4.3291252,4.3291252,4.366644288888883,4.3762645675555465,557000,1030890
2020-02-12T02:00:00Z,4.3291252,4.63216397,4.3291252,4.54558147,4.376264567777771,4.374340511999991,1952800,1075715
2020-02-13T02:00:00Z,4.58887272,4.84862023,4.50229021,4.63216397,4.400315263333328,4.3772265955555465,3227100,1183550
2020-02-14T02:00:00Z,4.76203773,4.80532898,4.63216397,4.63216397,4.435910293333327,4.390117768444435,1181400,1197425
2020-02-17T02:00:00Z,4.71874647,4.71874647,4.58887272,4.58887272,4.4763154622222165,4.411089975111102,1109400,1021090
2020-02-18T02:00:00Z,4.58887272,4.84862023,4.58887272,4.76203773,4.526340909999995,4.443029299333324,1462000,1006155
2020-02-19T02:00:00Z,4.84862023,4.89191148,4.50229021,4.50229021,4.5311510488888835,4.474006595555546,2119100,1052075
2020-02-20T02:00:00Z,4.58887272,4.58887272,4.3118087,4.41570771,4.535961187777772,4.501135780444436,2378400,1142600
2020-02-21T02:00:00Z,4.41570771,4.41570771,4.3291252,4.41570771,4.535961187777772,4.5211459593333245,1535500,1197880
2020-02-24T02:00:00Z,4.37241646,4.37241646,4.2079097,4.2079097,4.522492798888884,4.530381426666658,1807300,1261105
2020-02-25T02:00:00Z,4.2425427,4.2598592,4.1213272,4.1732767,4.4811256022222175,4.521338365111102,1279200,1270430
2020-02-26T02:00:00Z,4.3291252,4.45899896,4.2079097,4.2252262,4.435910294444439,4.502290214222214,4656400,1476425
2020-02-27T02:00:00Z,4.2425427,4.41570771,4.2425427,4.41570771,4.411859598888884,4.477469896444437,2879500,1597270
2020-02-28T02:00:00Z,4.3118087,4.37241646,4.2425427,4.3291252,4.382998763333329,4.446877411555548,2672700,1710920
2020-03-02T02:00:00Z,4.37241646,4.37241646,4.1213272,4.37241646,4.339707511111105,4.410320353999992,2383600,1781890
2020-03-03T02:00:00Z,4.50229021,4.50229021,4.3291252,4.45899896,4.334897372222216,4.381074707999991,1312100,1785180
2020-03-04T02:00:00Z,4.37241646,4.71874647,4.37241646,4.58887272,4.354137928888883,4.36472023488888,3367600,1921840
2020-03-05T02:00:00Z,4.67545522,4.71874647,4.54558147,4.54558147,4.3685683466666605,4.356061984444435,2244900,1987270
2020-03-06T02:00:00Z,4.50229021,4.54558147,4.37241646,4.45899896,4.396467153333328,4.358755662444435,1322200,2011585
2020-03-09T02:00:00Z,4.3291252,4.45899896,4.2425427,4.2598592,4.406087431111105,4.3720316464444355,3075200,2126170
2020-03-10T02:00:00Z,4.2771757,4.41570771,4.2771757,4.3291252,4.4176317644444385,4.38857852488888,1218800,2159260
2020-03-11T02:00:00Z,4.3291252,4.41570771,4.2771757,4.3291252,4.40801148555555,4.399353236222213,1218700,2122555
2020-03-12T02:00:00Z,4.2598592,4.2598592,3.77499718,3.79231368,4.348365761111106,4.395312719111102,4810600,2201730
2020-03-13T02:00:00Z,3.29013516,3.84426318,3.03038764,3.70573118,4.274289618888883,4.370877212222213,4132600,2349290
2020-03-16T02:00:00Z,3.54988267,3.80963018,3.53256617,3.53256617,4.171352642222217,4.323930254444436,1043100,2345975
2020-03-17T02:00:00Z,3.54988267,3.72304768,3.48061666,3.49793317,4.050137136666661,4.250431328888881,1306800,2338215
2020-03-18T02:00:00Z,3.61914867,3.63646517,3.48061666,3.53256617,3.9375798811111062,4.156345007999993,642500,2264385
2020-03-19T02:00:00Z,3.46330016,3.51524967,3.42866716,3.46330016,3.826946681111106,4.052061191999992,1502500,2220590
2020-03-20T02:00:00Z,3.54988267,3.77499718,3.48061666,3.75768068,3.7711490677777726,3.9514330817777705,2594000,2273515
2020-03-23T02:00:00Z,3.63646517,3.63646517,3.42866716,3.46330016,3.674946285555551,3.852151810444437,1889300,2277615
2020-03-24T02:00:00Z,3.53256617,3.54988267,3.44598366,3.48061666,3.5806675588888845,3.7582578948888807,884400,2257875
2020-03-25T02:00:00Z,3.53256617,3.58451567,3.48061666,3.53256617,3.55180672444444,3.681103263555548,1198000,2084955
2020-03-26T02:00:00Z,3.49793317,3.60183217,3.49793317,3.56719917,3.536414278888884,3.622996783111103,1466900,2014325
2020-03-27T02:00:00Z,3.56719917,3.68841467,3.51524967,3.54988267,3.53833833444444,3.5764346364444366,2535100,2007445
2020-03-30T02:00:00Z,3.48061666,3.54988267,3.35940116,3.46330016,3.5344902222222174,3.5483434237777702,3166100,2046570
2020-03-31T02:00:00Z,3.49793317,3.49793317,3.44598366,3.48061666,3.5287180544444396,3.5379535228888814,1560400,2058985
2020-04-01T02:00:00Z,3.46330016,3.54988267,3.42866716,3.44598366,3.526793998888884,3.5329509777777703,2743500,2027780
2020-04-02T02:00:00Z,3.46330016,3.54988267,3.44598366,3.53256617,3.5017812755555506,3.5260243771111037,1764400,2003755
2020-04-03T02:00:00Z,3.60183217,3.65378167,3.51524967,3.61914867,3.519097776666662,3.522176265555548,2221500,2048720
2020-04-07T02:00:00Z,3.67109817,3.91352919,3.61914867,3.86157968,3.561427001111107,3.527563621333326,4436800,2116800
2020-04-08T02:00:00Z,3.84426318,4.00011169,3.84426318,3.93084569,3.6056802811111064,3.542956066666659,2799200,2195820
2020-04-09T02:00:00Z,4.01742819,4.2425427,3.94816219,4.03474469,3.657629783333329,3.569123223555548,4675700,2368670
2020-04-10T02:00:00Z,4.06937769,4.1732767,4.05206119,4.1386437,3.723047675555551,3.6133765035555485,2097900,2233035
2020-04-13T02:00:00Z,4.2252262,4.3118087,4.08669419,4.2771757,3.8134782911111063,3.6722526064444367,1903000,2121555
2020-04-14T02:00:00Z,4.37241646,4.50229021,4.3291252,4.45899896,3.922187435555551,3.744404693333326,2601300,2199465
2020-04-15T02:00:00Z,4.37241646,4.45899896,4.2598592,4.3291252,4.020314273333328,3.8273314917777705,2570700,2262660
2020-04-16T02:00:00Z,4.3118087,4.3291252,4.1905932,4.1905932,4.093428387777773,3.914491212666659,1330200,2297045
2020-04-17T02:00:00Z,4.2771757,4.3118087,4.1905932,4.2425427,4.162694391111106,4.00242055577777,1301900,2287015
2020-04-20T02:00:00Z,4.2771757,4.41570771,4.2771757,4.41570771,4.224264172222217,4.0845777319999925,1874500,2251040
2020-04-21T02:00:00Z,4.37241646,4.58887272,4.3118087,4.54558147,4.292568147777772,4.158653874444437,3897500,2351450
2020-04-22T02:00:00Z,4.54558147,4.63216397,4.45899896,4.58887272,4.354137928888884,4.225418605555548,1969500,2405705
2020-04-23T02:00:00Z,4.58887272,4.97849399,4.58887272,4.93520273,4.442644487777773,4.2952618255555475,6548900,2673250
2020-04-24T02:00:00Z,4.97849399,5.02178524,4.76203773,4.84862023,4.506138324444439,4.363950612222214,2407600,2720285
2020-04-27T02:00:00Z,5.02178524,5.10836774,4.84862023,4.89191148,4.55423971555555,4.429945720888881,4456800,2816370
2020-04-28T02:00:00Z,5.02178524,5.15165899,4.97849399,4.97849399,4.626391803333329,4.496710451999992,4687700,2892450
2020-04-29T02:00:00Z,5.10836774,5.15165899,5.02178524,5.06507649,4.723556613333328,4.570594188888881,3568000,2992830
2020-04-30T02:00:00Z,5.10836774,5.19495025,5.02178524,5.06507649,4.814949256666662,4.645055142666659,4455900,3078450
2020-05-05T02:00:00Z,4.92693803,5.20321493,4.92693803,5.11112263,4.892217581111106,4.7222709939999925,5200700,3250265
2020-05-07T02:00:00Z,5.01903033,5.20321493,4.92693803,4.92693803,4.934590532222218,4.798341157333327,1599300,3219155
2020-05-08T02:00:00Z,4.97298418,5.20321493,4.92693803,5.11112263,4.992618299999996,4.87158645666666,3067400,3150685
2020-05-11T02:00:00Z,5.20321493,5.38739953,5.20321493,5.29530723,5.032629911111107,4.933401116222216,5600500,3290750
2020-05-12T02:00:00Z,5.34135338,5.34135338,5.15716878,5.24926108,5.077145561111107,4.985840377111105,2023300,3158130
2020-05-13T02:00:00Z,5.24926108,5.43344568,5.20321493,5.29530723,5.121967311111107,5.031790323111105,5080400,3307255
2020-05-14T02:00:00Z,5.24926108,5.29530723,5.15716878,5.15716878,5.141820065555552,5.0732362297777716,1090500,3266630
2020-05-15T02:00:00Z,5.52553798,5.89390718,5.52553798,5.89390718,5.23391236444444,5.121495042666661,22820700,4277600
2020-05-18T02:00:00Z,5.98599948,6.44646098,5.98599948,6.35436868,5.377167052222219,5.190402470888884,31088000,5703465
2020-05-19T02:00:00Z,6.53855328,6.53855328,6.21623023,6.21623023,5.499956785555551,5.274964715777773,14121900,6343050
2020-05-20T02:00:00Z,6.30832253,6.67669173,6.26227638,6.49250713,5.673908907777775,5.385353035111106,20682800,7312095
2020-05-21T02:00:00Z,6.49250713,6.58459943,6.03204563,6.26227638,5.801814879999997,5.517351997999994,12498900,7843315
2020-05-22T02:00:00Z,6.17018408,6.30832253,5.75576873,6.03204563,5.883674702222219,5.647304465555551,12608400,8278860
2020-05-25T02:00:00Z,6.12413793,6.40041483,6.07809178,6.26227638,5.996231957777774,5.771117446666662,16660900,9013430
2020-05-26T02:00:00Z,6.35436868,6.35436868,6.07809178,6.17018408,6.093440496666663,5.889814188888884,7590600,9065515
2020-05-27T02:00:00Z,6.21623023,6.21623023,6.03204563,6.07809178,6.195765274444441,5.994185462222218,7129300,9301600
2020-05-28T02:00:00Z,6.12413793,6.53855328,6.12413793,6.35436868,6.24692766333333,6.083208018888884,21972100,10177365
2020-05-29T02:00:00Z,6.35436868,6.35436868,6.03204563,6.12413793,6.2213464688888855,6.150742372222217,8948000,10390380
2020-06-01T02:00:00Z,6.21623023,6.44646098,6.17018408,6.21623023,6.2213464688888855,6.19576527444444,12673400,10845650
2020-06-02T02:00:00Z,6.26227638,6.35436868,6.12413793,6.21623023,6.190649035555553,6.2152069822222185,7872500,11016480
2020-06-04T02:00:00Z,6.30832253,6.30832253,6.12413793,6.12413793,6.175300318888885,6.211113991111107,7373200,11125105
2020-06-05T02:00:00Z,6.17018408,6.21623023,5.93995333,6.03204563,6.175300318888886,6.196788522222218,11472800,11618780
2020-06-08T02:00:00Z,6.12413793,6.26227638,5.98599948,6.26227638,6.175300318888886,6.187579292222218,14784900,12204655
2020-06-09T02:00:00Z,6.21623023,6.58459943,6.17018408,6.30832253,6.190649035555553,6.181439805555551,38711400,13860200
2020-06-10T02:00:00Z,6.40041483,6.86087633,6.21623023,6.53855328,6.241811424444441,6.191672283333329,42477400,15882905
2020-06-11T02:00:00Z,6.53855328,6.72273788,6.40041483,6.58459943,6.267392618888886,6.210090743333328,16416700,16449720
2020-06-12T02:00:00Z,6.35436868,6.63064558,6.17018408,6.53855328,6.3134387688888856,6.237718433333328,14900300,17140210
2020-06-15T02:00:00Z,6.53855328,6.95296863,6.53855328,6.86087633,6.38506611333333,6.2796715922222175,33148100,17656580
2020-06-16T02:00:00Z,7.18319938,7.22924553,6.76878403,6.86087633,6.456693457777775,6.332880476666662,23400700,17272215
2020-06-17T02:00:00Z,6.86087633,7.13715323,6.86087633,7.13715323,6.56925071333333,6.39836833444444,9980800,17065160
2020-06-18T02:00:00Z,7.09110708,7.41343013,6.99901478,7.41343013,6.722737879999998,6.489437386666663,19526600,17007350
2020-06-19T02:00:00Z,7.45947628,7.45947628,7.32133783,7.41343013,6.85064385222222,6.59687840333333,7494500,16757130
2020-06-22T02:00:00Z,7.36738398,7.59761473,7.32133783,7.50552243,6.98366606333333,6.71659839333333,12449800,16749200
2020-06-23T02:00:00Z,7.55156858,7.87389163,7.45947628,7.78179933,7.1218045133333305,6.849620604444441,19527200,16892515
2020-06-24T02:00:00Z,7.82784548,7.96598393,7.36738398,7.36738398,7.20878057444444,6.977526576666662,20926600,17559315
2020-06-25T02:00:00Z,7.22924553,7.55156858,7.22924553,7.55156858,7.3213378299999965,7.097246566666662,15105000,17958100
2020-06-26T02:00:00Z,7.59761473,7.78179933,7.50552243,7.50552243,7.392965174444441,7.205710831111107,10274900,17373240
2020-06-29T02:00:00Z,7.45947628,7.55156858,7.32133783,7.36738398,7.449243802222218,7.298826378888885,7578700,17304775
2020-06-30T02:00:00Z,7.45947628,7.68970703,7.36738398,7.41343013,7.479941235555551,7.370453723333329,13031100,17322660
2020-07-01T02:00:00Z,7.45947628,7.59761473,7.36738398,7.50552243,7.49017371333333,7.426732351111108,7733800,17315725
2020-07-02T02:00:00Z,7.55156858,7.73575318,7.50552243,7.64366088,7.515754907777774,7.465615766666661,9333900,17413760
2020-07-03T02:00:00Z,7.64366088,7.73575318,7.50552243,7.55156858,7.5208711466666625,7.491196961111106,4562000,17068220
2020-07-07T02:00:00Z,7.64366088,7.64366088,7.22924553,7.36738398,7.474824996666663,7.496313199999994,9844000,16821175
2020-07-08T02:00:00Z,7.45947628,7.78179933,7.36738398,7.73575318,7.515754907777774,7.50347593444444,18982400,15834725
2020-07-09T02:00:00Z,7.78179933,7.87389163,7.55156858,7.64366088,7.525987385555551,7.510638668888883,9466100,14184160
2020-07-10T02:00:00Z,7.55156858,7.59761473,7.41343013,7.50552243,7.525987385555551,7.512685164444439,5810600,13653855
2020-07-13T02:00:00Z,7.55156858,7.64366088,7.27529168,7.36738398,7.525987385555551,7.513708412222217,7447000,13281190
2020-07-14T02:00:00Z,7.13715323,7.13715323,6.67669173,6.95296863,7.474824996666663,7.513708412222217,23877800,12817675
2020-07-15T02:00:00Z,7.04506093,7.32133783,6.99901478,7.32133783,7.454360041111108,7.5014294388888825,10329100,12164095
2020-07-16T02:00:00Z,7.22924553,7.36738398,7.09110708,7.27529168,7.4134301299999965,7.478917987777772,6634800,11996795
2020-07-17T02:00:00Z,7.22924553,7.64366088,7.22924553,7.59761473,7.418546368888885,7.457429784444439,8653300,11453130
2020-07-20T02:00:00Z,7.59761473,7.78179933,7.41343013,7.78179933,7.464592518888884,7.445150811111105,6903500,11423580
2020-07-21T02:00:00Z,7.87389163,7.87389163,7.59761473,7.59761473,7.449243802222218,7.440034572222217,10730000,11337590
2020-07-22T02:00:00Z,7.68970703,8.47249157,7.59761473,8.47249157,7.54133610111111,7.457429784222216,54213400,13071900
2020-07-23T02:00:00Z,8.38039927,8.70272232,8.15016852,8.28830697,7.6283121611111095,7.50040619044444,27069900,13379065
2020-07-24T02:00:00Z,8.19621467,8.51853772,8.10412237,8.15016852,7.715288221111111,7.559754560888885,13778600,13312745
2020-07-29T02:00:00Z,8.24226082,8.65667617,8.24226082,8.61063002,7.89947282,7.646730621111108,21789400,13888470
2020-07-30T02:00:00Z,8.56458387,8.70272232,7.91993778,7.91993778,7.9659839255555545,7.750078645777775,26423800,14830725
2020-07-31T02:00:00Z,8.15016852,8.28830697,7.91993778,8.15016852,8.063192463333332,7.85444991822222,9174300,14637885
2020-08-03T02:00:00Z,8.24226082,8.38039927,8.05807623,8.24226082,8.134819806666666,7.9557514473333315,10874300,14794910
2020-08-04T02:00:00Z,8.28830697,8.42644542,8.10412237,8.10412237,8.170633477777777,8.046820498666666,13693200,15012875
2020-08-05T02:00:00Z,8.19621467,8.24226082,8.01203008,8.10412237,8.226912104444445,8.112308355555552,5933600,15081455
2020-08-06T02:00:00Z,8.15016852,8.24226082,7.91993778,7.96598393,8.170633477777777,8.153238265999999,6980100,14938260
2020-08-07T02:00:00Z,7.96598393,8.15016852,7.87389163,7.87389163,8.124587328888888,8.165517239111109,6872700,14332775
2020-08-10T02:00:00Z,7.96598393,8.33435312,7.96598393,8.33435312,8.145052284444445,8.167563734666665,8161100,14267525
2020-08-11T02:00:00Z,8.38039927,8.47249157,8.15016852,8.15016852,8.093889895555556,8.152215018222218,10319500,14492970
2020-08-13T02:00:00Z,8.24226082,8.28830697,7.96598393,8.01203008,8.104122373333333,8.127657071999996,7462500,14493745
2020-08-14T02:00:00Z,8.01203008,8.19621467,7.87389163,8.05807623,8.093889896666667,8.112308355777774,9991000,13799405
2020-08-17T02:00:00Z,8.10412237,8.19621467,8.01203008,8.10412237,8.07854118,8.103099125999998,4610600,13513480
2020-08-18T02:00:00Z,8.10412237,8.28830697,8.05807623,8.15016852,8.08365741888889,8.090820152888886,4782200,13420850
2020-08-19T02:00:00Z,8.15016852,8.24226082,7.91993778,8.05807623,8.078541181111111,8.087750409999998,4795300,13227950
2020-08-20T02:00:00Z,7.91993778,8.01203008,7.73575318,7.91993778,8.073424942222223,8.081610923777777,5113200,13138435
2020-08-21T02:00:00Z,8.01203008,8.01203008,7.64366088,7.64366088,8.047843747777778,8.072401693999998,7376900,12970780
2020-08-24T02:00:00Z,7.73575318,7.73575318,7.32133783,7.73575318,7.981332643333333,8.052959986666664,10657800,10793000
2020-08-25T02:00:00Z,7.78179933,8.01203008,7.59761473,7.64366088,7.925054016666666,8.021239306222219,10708400,9974925
